Project_Id,Country,StateName,CityName,ProjectTypes,CertLevel,PointsAchieved,FloorArea,EnergySaving,CO2Avoided,CertDate
1000163435,CA,BC,SUR,"Retail: Enclosed Mall",Silver,50,58158.58,2835231,878922,"2024-09-20 00:00:00"
1000163502,CA,QC,MON,"Office: Mixed-Use",Gold,62,9290,348375,107996,"2024-09-23 00:00:00"
1000163506,AE,AE,DUB,"Multi-Family Residential: Apartment",Gold,63,19815.75,743091,297236,"2024-11-20 00:00:00"
1000163696,US,CON,CON,CONF,Silver,52,8861.83,332319,146220,"2024-09-04 00:00:00"
1000163841,US,MA,BOS,Laboratory,Gold,62,5458.05,955159,420270,"2024-05-07 00:00:00"
1000164013,CN,SHA,SHA,"Multi-Family Residential: Apartment",Gold,64,16268,610050,341628,"2024-08-09 00:00:00"
1000164018,CN,SHA,SHA,"Multi-Family Residential: Apartment",Gold,62,15538,582675,326298,"2024-08-09 00:00:00"
1000164090,TR,BUR,BUR,"Industrial Manufacturing",Gold,65,8800,1540000,662200,"2024-02-08 00:00:00"
1000164180,BR,SP,SP,"Office: Mixed-Use",Gold,67,39098,1466175,190603,"2025-02-21 00:00:00"
1000164327,CN,SHA,SHA,"Multi-Family Residential: Apartment",Gold,64,7140,267750,149940,"2024-08-09 00:00:00"
1000164329,CN,SHA,SHA,"Multi-Family Residential: Apartment",Gold,63,7140,267750,149940,"2024-08-09 00:00:00"
1000164331,CN,SHA,SHA,"Multi-Family Residential: Apartment",Gold,64,19068,715050,400428,"2024-08-09 00:00:00"
1000164333,CN,SHA,SHA,"Multi-Family Residential: Apartment",Gold,66,4450,166875,93450,"2024-08-09 00:00:00"
1000164340,KR,KYO,SEO,"Office: Mixed-Use",Gold,68,45732,1714950,703130,"2024-09-18 00:00:00"
1000164472,US,MI,GR,"Office: Administrative/Professional",Silver,51,866.04,19486,8574,"2024-02-29 00:00:00"
1000164496,CA,ON,OTT,"Office: Administrative/Professional",Gold,60,30865,1157438,358806,"2024-04-02 00:00:00"
1000164500,CA,ON,OTT,"Office: Administrative/Professional",Gold,66,14887,558262,173061,"2024-06-03 00:00:00"
1000164650,US,FL,CLE,"Office: Financial",Gold,76,1062.44,39842,17530,"2024-11-26 00:00:00"
1000164653,US,FL,PP,"Office: Financial",Silver,51,425.87,9582,4216,"2024-04-25 00:00:00"
1000164708,US,CON,CON,CONF,Gold,66,13374.32,835895,367794,"2024-07-16 00:00:00"
1000164817,AE,AE,AD,"Office: Administrative/Professional",Platinum,83,4782,251055,100422,"2025-03-20 00:00:00"
1000164960,US,FL,TAM,"Office: Government",Gold,62,13511.91,506697,222947,"2024-08-29 00:00:00"
1000165189,US,NY,NY,"Office: Mixed-Use",Gold,63,62877.4,2357902,1037477,"2025-06-07 00:00:00"
1000165201,IN,CON,CON,CONF,Gold,61,54441,3402562,2415819,"2024-11-19 00:00:00"
1000165326,IN,CON,CON,CONF,Platinum,80,62875.42,5501599,3906135,"2025-03-27 00:00:00"
1000165555,US,CON,CON,CONF,Gold,62,3979.04,248690,109424,"2024-10-07 00:00:00"
1000165587,US,MI,BR,"Core Learning Space: Preschool/Daycare",Certified,45,869.57,13044,5739,"2024-02-05 00:00:00"
1000165714,IN,CON,CON,CONF,Gold,63,17900,1118750,794312,"2024-02-27 00:00:00"
1000165859,US,IL,ELW,"Office: Mixed-Use",Certified,41,1859.92,27899,12275,"2024-02-29 00:00:00"
1000166022,IN,CON,CON,CONF,Platinum,83,76266.29,6673300,4738043,"2025-02-19 00:00:00"
1000166023,CN,CON,CON,CONF,Gold,62,165512,10344500,5792920,"2024-04-17 00:00:00"
1000166171,US,FL,PC,"Public Assembly: Recreation",Gold,64,1031.69,38688,17023,"2024-12-13 00:00:00"
1000166293,US,AL,MOB,"Airport: Hangar",Gold,65,8673.33,1517833,667846,"2024-08-20 00:00:00"
1000166295,US,CA,PV,"Multi-Family Residential: Apartment",Gold,61,24299.99,911250,400950,"2024-01-08 00:00:00"
1000166482,US,AL,MOB,"Airport: Hangar",Gold,64,10183,1782025,784091,"2024-09-13 00:00:00"
1000166483,US,AL,MOB,"Airport: Hangar",Gold,65,10183,1782025,784091,"2024-10-01 00:00:00"
1000166545,TR,CAN,CAN,"Office: Government",Gold,64,25161,943538,405721,"2024-06-20 00:00:00"
1000166641,US,TX,HOU,Other,Gold,65,438.6,27412,12062,"2024-05-18 00:00:00"
1000166735,US,CA,SD,"Multi-Family Residential: Apartment",Silver,50,76384.01,1718640,756202,"2024-12-11 00:00:00"
1000166850,IT,CON,CON,CONF,Gold,68,3333,208312,52078,"2024-11-18 00:00:00"
1000166941,IN,WB,DUR,"Office: Administrative/Professional",Platinum,82,464.52,24387,17315,"2025-04-09 00:00:00"
1000166977,ES,BCN,BAR,"Office: Administrative/Professional",Gold,74,4964,186150,42814,"2025-01-13 00:00:00"
1000167019,US,CA,SD,"Office: Mixed-Use",Silver,53,26275.76,591205,260130,"2025-06-02 00:00:00"
1000167135,IN,KER,KOC,"Office: Administrative/Professional",Platinum,81,371.61,19510,13852,"2025-04-09 00:00:00"
1000167136,KR,KYO,PYE,"Office: Mixed-Use",Platinum,83,48853,2564782,1051561,"2024-04-25 00:00:00"
1000167140,IN,GUJ,MUN,"Office: Administrative/Professional",Platinum,82,353.03,18534,13159,"2025-04-09 00:00:00"
1000167192,MX,CHI,CHI,"Industrial Manufacturing",Gold,67,17708,3098900,929670,"2024-10-04 00:00:00"
1000167408,US,NH,HAN,"Lodging: Dormitory",Gold,61,3075.65,249897,109954,"2024-02-15 00:00:00"
1000167455,US,OR,LO,"Office: Administrative/Professional",Certified,47,8692.75,130391,57372,"2024-02-02 00:00:00"
1000167457,US,OR,POR,"Office: Administrative/Professional",Certified,49,10350.51,155258,68313,"2024-02-02 00:00:00"
1000167487,IN,MAH,PUN,"Office: Other Office",Platinum,81,20183.18,1059617,752328,"2025-07-28 00:00:00"
1000167527,AE,AE,DUB,"Office: Mixed-Use",Gold,71,54784,2054400,821760,"2025-06-26 00:00:00"
1000167553,US,WA,RIC,"Office: Other Office",Silver,55,2972.9,66890,29432,"2024-06-21 00:00:00"
1000167796,US,IL,PR,"Office: Financial",Silver,53,3344.51,75251,33111,"2024-03-27 00:00:00"
1000167887,IN,MAH,PUN,"Office: Other Office",Gold,74,22293.93,836022,593576,"2025-04-23 00:00:00"
1000167889,IN,CON,CON,CONF,Platinum,86,144649.97,12656872,8986379,"2025-03-27 00:00:00"
1000167909,US,MI,HOL,"Warehouse: General",Gold,62,3390.96,423870,186503,"2024-10-22 00:00:00"
1000167943,IN,CON,CON,CONF,Gold,61,12350,771875,548031,"2025-05-07 00:00:00"
1000167957,US,CON,CON,CONF,Certified,40,16683.8,417095,183522,"2024-10-16 00:00:00"
1000168316,TR,CON,CON,CONF,Gold,64,2693,168312,72374,"2024-10-12 00:00:00"
1000168356,US,MO,KC,"Public Assembly: Stadium/Arena",Gold,64,28323.9,4956682,2180940,"2024-10-31 00:00:00"
1000168488,TR,IST,IST,"Office: Administrative/Professional",Silver,53,760,17100,7353,"2024-03-20 00:00:00"
1000168494,US,CON,CON,CONF,Certified,42,22357.29,558932,245930,"2024-02-13 00:00:00"
1000168599,ES,MAD,ALC,"Office: Mixed-Use",Gold,68,16234,608775,140018,"2024-01-18 00:00:00"
1000168653,US,NC,WIL,"Warehouse: Refrigerated",Gold,63,26772.23,3346529,1472473,"2024-06-18 00:00:00"
1000168715,ES,BCN,BAR,"Office: Medical (Non-Diagnostic)",Gold,65,7202,1260350,289880,"2024-01-11 00:00:00"
1000168735,ES,MAD,MAD,"Office: Administrative/Professional",Gold,65,7531,282412,64955,"2025-06-03 00:00:00"
1000168772,CA,QC,MON,"Office: Administrative/Professional",Gold,72,3414.56,128046,39694,"2025-01-31 00:00:00"
1000168796,CA,QC,MON,"Office: Administrative/Professional",Gold,65,18417,690638,214098,"2025-01-31 00:00:00"
1000168799,CA,QC,MON,"Office: Administrative/Professional",Gold,67,40424.32,1515912,469933,"2025-01-31 00:00:00"
1000168825,US,IL,ELW,"Office: Mixed-Use",Certified,40,325.81,4887,2150,"2024-03-21 00:00:00"
1000168851,BR,SP,SP,"Office: Mixed-Use",Gold,78,16960.25,636009,82681,"2024-02-16 00:00:00"
1000168855,BR,SP,SP,"Office: Mixed-Use",Gold,79,17795.12,667317,86751,"2024-02-16 00:00:00"
1000169018,TR,IZM,IZM,"Office: Administrative/Professional",Gold,68,955,35812,15399,"2024-09-12 00:00:00"
1000169049,TR,IST,IST,"Office: Administrative/Professional",Gold,66,36949,1385588,595803,"2024-02-06 00:00:00"
1000169070,IT,CON,CON,CONF,Gold,60,1371,85688,21422,"2024-02-08 00:00:00"
1000169095,US,CO,DEN,"Airport: Other",Silver,56,14231.16,1494272,657480,"2024-08-16 00:00:00"
1000169170,MX,CON,CON,CONF,Silver,53,9290.3,348386,104516,"2024-05-24 00:00:00"
1000169183,CN,CON,CON,CONF,Gold,61,158936,9933500,5562760,"2024-08-05 00:00:00"
1000169261,IN,CON,CON,CONF,Gold,65,1382.56,86410,61351,"2024-03-28 00:00:00"
1000169319,US,WA,SV,"Healthcare: Nursing Home/ Assisted Living",Silver,52,686,72030,31693,"2024-10-29 00:00:00"
1000169385,US,MD,CC,"Office: Medical (Non-Diagnostic)",Certified,47,29007.01,2030491,893416,"2024-03-19 00:00:00"
1000169516,IT,VR,VIG,"Warehouse: Refrigerated",Silver,53,11931,894825,223706,"2024-07-02 00:00:00"
1000169526,MX,QRO,QUE,"Industrial Manufacturing",Gold,62,2536.2,443835,133150,"2024-11-27 00:00:00"
1000169547,CN,JIA,SUZ,"Industrial Manufacturing",Gold,67,30743,5380025,3012814,"2024-05-19 00:00:00"
1000169548,CN,JIA,SUZ,"Warehouse: General",Gold,65,12162,1520250,851340,"2024-05-19 00:00:00"
1000169549,CN,JIA,SUZ,"Public Assembly: Other Assembly",Gold,66,1510,56625,31710,"2024-05-30 00:00:00"
1000169556,ES,BCN,SCDV,"Office: Administrative/Professional",Gold,69,5393,202238,46515,"2025-07-28 00:00:00"
1000169643,CA,CON,CON,CONF,Silver,58,34812.98,1305487,404701,"2025-07-10 00:00:00"
1000169646,CA,CON,CON,CONF,Gold,61,5757,359812,111542,"2025-01-22 00:00:00"
1000169648,CA,CON,CON,CONF,Gold,63,43481.02,2717564,842445,"2025-07-09 00:00:00"
1000169650,CA,CON,CON,CONF,Gold,64,15364.02,960251,297678,"2025-01-27 00:00:00"
1000169654,CA,CON,CON,CONF,Gold,60,8413.02,525814,163002,"2025-01-22 00:00:00"
1000169662,CA,CON,CON,CONF,Silver,55,19236.96,721386,223630,"2025-07-09 00:00:00"
1000169910,MX,QRO,QUE,"Industrial Manufacturing",Certified,46,21539.93,1507795,452339,"2024-10-29 00:00:00"
1000169917,AE,AE,DUB,"Office: Mixed-Use",Gold,75,184685,6925688,2770275,"2024-01-09 00:00:00"
1000169963,BR,SP,SP,"Office: Mixed-Use",Gold,74,24967.65,936287,121717,"2024-04-29 00:00:00"
1000170040,US,MA,DEV,Other,Certified,42,668.9,16722,7358,"2024-08-19 00:00:00"
1000170043,KR,SOU,SEO,"Office: Mixed-Use",Gold,71,22386,839475,344185,"2024-03-03 00:00:00"
1000170118,IN,DEL,ND,"Lodging: Hotel/Motel/Resort, Full Service",Gold,62,35142,2855288,2027254,"2024-02-20 00:00:00"
1000170221,US,TX,AUS,"Office: Administrative/Professional",Gold,60,7184.93,269435,118551,"2024-06-18 00:00:00"
1000170239,CA,BC,VIC,"Office: Mixed-Use",Gold,71,5002.83,187606,58158,"2024-09-19 00:00:00"
1000170268,US,CA,BEA,"Warehouse: Nonrefrigerated Distribution/Shipping",Silver,51,165154.31,12386573,5450092,"2024-10-23 00:00:00"
1000170372,IN,TN,ORA,"Industrial Manufacturing",Gold,60,9185.88,1607529,1141346,"2024-10-16 00:00:00"
1000170697,US,MA,WEL,"Retail: Bank Branch",Certified,43,681.26,13625,5995,"2024-08-21 00:00:00"
1000170770,CN,JIA,ZG,"Office: Administrative/Professional",Platinum,83,2278,119595,66973,"2024-08-11 00:00:00"
1000170833,US,NC,MOR,"Office: Mixed-Use",Gold,62,18952.21,710708,312711,"2024-09-04 00:00:00"
1000170838,US,NC,MOR,"Office: Mixed-Use",Gold,60,22793.94,854773,376100,"2024-09-04 00:00:00"
1000170892,US,FL,LM,"Office: Administrative/Professional",Gold,71,14847.57,556784,244985,"2024-01-26 00:00:00"
1000170930,US,IL,CHI,"Office: Mixed-Use",Silver,59,181409.64,4081717,1795955,"2025-05-23 00:00:00"
1000170981,US,GA,ATL,"Office: Mixed-Use",Silver,54,19974.14,449418,197744,"2024-01-18 00:00:00"
1000171066,US,CA,PAS,"Office: Government",Gold,61,3874.15,145281,63923,"2024-01-23 00:00:00"
1000171079,BR,SP,BAR,"Office: Mixed-Use",Gold,63,3305,123938,16112,"2024-08-27 00:00:00"
1000171113,ES,MAD,MAD,"Lodging: Dormitory",Platinum,86,1850,210438,48401,"2024-02-29 00:00:00"
1000171114,ES,MAD,MAD,"Lodging: Dormitory",Platinum,88,2200,250250,57557,"2024-03-20 00:00:00"
1000171120,ES,MAD,PDA,Other,Platinum,87,10050,879375,202256,"2024-07-23 00:00:00"
1000171123,US,NC,WIL,"Office: Government",Silver,50,6049.84,136121,59893,"2024-03-12 00:00:00"
1000171190,ES,MAD,280,"Office: Administrative/Professional",Gold,77,2945.57,110459,25406,"2024-01-08 00:00:00"
1000171401,CA,QC,VAU,"Warehouse: General",Certified,47,42533,2126650,659262,"2024-12-09 00:00:00"
1000171607,US,CA,PLE,"Office: Mixed-Use",Gold,60,11375.23,426571,187691,"2024-01-23 00:00:00"
1000171617,IN,TN,TIR,Other,Platinum,83,4258.12,372586,264536,"2024-04-20 00:00:00"
1000171827,CN,SIC,CHE,"Airport: Hangar",Silver,56,48089,5049345,2827633,"2024-01-03 00:00:00"
1000171828,CN,SIC,CHE,"Airport: Office",Gold,62,5248,918400,514304,"2024-01-03 00:00:00"
1000171865,IN,MAH,SAT,"Office: Administrative/Professional",Gold,60,5425,203438,144441,"2024-05-30 00:00:00"
1000171869,CN,JIA,KUN,"Industrial Manufacturing",Platinum,86,25193,6172285,3456480,"2024-12-23 00:00:00"
1000171875,CN,JIA,KUN,"Public Assembly: Stadium/Arena",Silver,53,51739,5432595,3042253,"2024-09-01 00:00:00"
1000172416,BR,DF,BRA,"Office: Administrative/Professional",Gold,74,8594,322275,41896,"2024-12-13 00:00:00"
1000172455,BR,SP,SJDC,"Industrial Manufacturing",Gold,68,27365.86,4789026,622573,"2024-09-24 00:00:00"
1000172584,US,FL,TAM,"Office: Administrative/Professional",Silver,50,37012.46,832780,366423,"2024-03-25 00:00:00"
1000172586,US,FL,TAM,"Office: Administrative/Professional",Gold,61,27869.41,1045103,459845,"2024-03-11 00:00:00"
1000172589,US,FL,TAM,"Office: Administrative/Professional",Gold,61,27869.41,1045103,459845,"2024-03-11 00:00:00"
1000172591,US,FL,TAM,"Office: Administrative/Professional",Silver,54,24184.6,544154,239428,"2024-03-08 00:00:00"
1000172594,US,FL,TAM,"Office: Mixed-Use",Silver,54,25049.44,563612,247989,"2024-03-15 00:00:00"
1000172650,CN,SIC,CHE,"Office: Mixed-Use",Gold,74,13903,521362,291963,"2025-02-06 00:00:00"
1000172652,CN,SIC,CHE,"Industrial Manufacturing",Gold,71,29866,5226550,2926868,"2025-02-06 00:00:00"
1000172653,CN,JIA,CHA,"Office: Mixed-Use",Platinum,84,5856,307440,172166,"2024-07-04 00:00:00"
1000172654,CN,JIA,CHA,"Industrial Manufacturing",Platinum,82,26864,6581680,3685741,"2024-07-04 00:00:00"
1000172663,IN,HAR,GUR,"Office: Mixed-Use",Platinum,81,23770.81,1247968,886057,"2024-03-15 00:00:00"
1000172777,CN,TIA,TIA,"Industrial Manufacturing",Platinum,82,28511,6985195,3911709,"2024-04-02 00:00:00"
1000172804,ES,MAD,MAD,"Office: Administrative/Professional",Gold,70,4286,160725,36967,"2024-01-08 00:00:00"
1000172840,KR,CHÅ½,CHE,"Office: Mixed-Use",Silver,54,44254,995715,408243,"2024-05-03 00:00:00"
1000172849,CN,GUA,GUA,"Industrial Manufacturing",Platinum,84,20287,4970315,2783376,"2024-12-07 00:00:00"
1000172874,CN,ANH,HEF,"Industrial Manufacturing",Gold,62,107470,18807250,10532060,"2024-10-20 00:00:00"
1000172944,CN,BEI,BEI,"Office: Mixed-Use",Gold,60,3593,134738,75453,"2024-07-09 00:00:00"
1000172946,CN,BEI,BEI,"Office: Mixed-Use",Gold,71,3280,123000,68880,"2024-07-09 00:00:00"
1000172950,CN,BEI,BEI,"Office: Mixed-Use",Gold,69,6556,245850,137676,"2024-07-16 00:00:00"
1000173024,US,IL,CHI,"Office: Mixed-Use",Gold,60,22485.78,843217,371015,"2024-09-05 00:00:00"
1000173029,CA,NL,CB,"Public Assembly: Recreation",Certified,48,3737,56055,17377,"2024-12-06 00:00:00"
1000173039,CN,JIA,CHA,"Industrial Manufacturing",Gold,65,12567,2199225,1231566,"2024-07-10 00:00:00"
1000173073,CN,TIA,TIA,"Industrial Manufacturing",Silver,52,30911,3245655,1817567,"2024-12-06 00:00:00"
1000173074,CN,TIA,TIA,"Office: Administrative/Professional",Platinum,80,3316,174090,97490,"2024-12-06 00:00:00"
1000173114,CN,SHA,SHA,"Office: Mixed-Use",Gold,69,107000,4012500,2247000,"2024-12-19 00:00:00"
1000173127,TR,YAL,YAL,"Industrial Manufacturing",Gold,60,10727,1877225,807207,"2024-06-07 00:00:00"
1000173181,CN,SHA,SHA,"Industrial Manufacturing",Gold,72,5712,999600,559776,"2024-09-04 00:00:00"
1000173182,CN,SHA,SHA,"Industrial Manufacturing",Gold,66,27497,4811975,2694706,"2024-09-04 00:00:00"
1000173187,IN,UP,NOI,Other,Gold,72,8750,546875,388281,"2024-02-25 00:00:00"
1000173194,IN,UP,NOI,Other,Gold,67,7514,469625,333434,"2025-04-17 00:00:00"
1000173304,IN,TN,COI,"Healthcare: Outpatient Office (Diagnostic)",Platinum,82,19742.82,4836991,3434264,"2024-12-26 00:00:00"
1000173358,CN,ZHE,HAN,"Service: Other Service",Gold,66,2360,147500,82600,"2024-05-17 00:00:00"
1000173408,CA,ON,TOR,"Office: Government",Silver,57,665058.97,14963827,4638786,"2024-01-08 00:00:00"
1000173471,TR,K.M,KAH,"Office: Administrative/Professional",Gold,66,6954.9,260809,112148,"2024-03-22 00:00:00"
1000173474,TR,IZM,IZM,"Office: Administrative/Professional",Gold,67,2647.46,99280,42690,"2024-03-22 00:00:00"
1000173490,CA,ON,TOR,"Office: Administrative/Professional",Gold,64,50853.8,1907018,591175,"2024-05-28 00:00:00"
1000173686,US,IL,CHI,"Office: Mixed-Use",Platinum,86,113553.57,5961562,2623087,"2024-01-05 00:00:00"
1000173714,TR,BAT,BAT,"Service: Vehicle Storage/Maintenance",Gold,63,9896,371100,159573,"2024-12-19 00:00:00"
1000173756,US,NY,NY,"Office: Administrative/Professional",Gold,72,64823.81,2430893,1069593,"2024-03-22 00:00:00"
1000173927,CN,BEI,BEI,"Office: Administrative/Professional",Platinum,84,105987,5564318,3116018,"2024-02-05 00:00:00"
1000173986,ES,BCN,BAR,"Office: Administrative/Professional",Gold,64,6976,261600,60168,"2025-02-26 00:00:00"
1000174024,US,CA,SD,Laboratory,Gold,62,8754.25,1531994,674077,"2024-12-20 00:00:00"
1000174049,TR,CON,CON,CONF,Gold,62,1365,85312,36684,"2024-12-21 00:00:00"
1000174111,TR,ELA,ELA,Other,Gold,73,44389,2774312,1192954,"2024-01-04 00:00:00"
1000174216,US,CA,SD,"Office: Other Office",Gold,65,1440,54000,23760,"2024-11-13 00:00:00"
1000174219,US,CA,SD,"Core Learning Space: Other classroom education",Gold,62,927.92,69594,30621,"2024-11-13 00:00:00"
1000174220,US,CA,SD,"Lodging: Other lodging",Gold,64,3010.06,244567,107610,"2024-11-29 00:00:00"
1000174355,IN,CON,CON,CONF,Gold,73,12871,804438,571151,"2024-01-12 00:00:00"
1000174546,HK,HK,HK,"Office: Administrative/Professional",Platinum,81,130134,6832035,3962580,"2024-06-12 00:00:00"
1000174654,CN,SHA,SHA,Other,Gold,63,149253,9328312,5223855,"2024-12-15 00:00:00"
1000174888,US,NY,NY,"Office: Other Office",Gold,60,13304.45,498917,219523,"2024-02-06 00:00:00"
1000174895,CA,ON,CAM,"Office: Mixed-Use",Gold,61,10334.72,387552,120141,"2024-02-20 00:00:00"
1000174988,BR,SP,SOR,"Industrial Manufacturing",Gold,67,4934,863450,112248,"2024-09-04 00:00:00"
1000175017,KR,KYO,YON,"Office: Mixed-Use",Silver,51,14682,330345,135441,"2024-09-22 00:00:00"
1000175024,CN,SHA,SHA,"Lodging: Other lodging",Gold,70,11427,928444,519929,"2024-06-11 00:00:00"
1000175037,TR,IST,IST,"Retail: Enclosed Mall",Gold,67,353426,28715862,12347821,"2024-01-26 00:00:00"
1000175165,US,IL,CHA,"Service: Vehicle Service/Repair",Gold,60,2153.49,134593,59221,"2024-07-26 00:00:00"
1000175169,US,AL,MAD,"Service: Vehicle Service/Repair",Certified,40,1506.24,37656,16569,"2024-06-24 00:00:00"
1000175173,US,FL,PEN,"Service: Vehicle Service/Repair",Certified,43,2182.94,54574,24012,"2024-08-16 00:00:00"
1000175232,IN,TG,HYD,"Office: Mixed-Use",Gold,69,4884.38,183164,130047,"2024-02-09 00:00:00"
1000175266,IT,MI,AB,"Office: Administrative/Professional",Gold,71,15745,590438,147609,"2024-01-04 00:00:00"
1000175296,US,GA,ATL,"Multi-Family Residential: Apartment",Gold,61,46966.74,1761253,774951,"2024-05-16 00:00:00"
1000175300,US,IL,CHI,"Multi-Family Residential: Apartment",Silver,52,43056.27,968766,426257,"2024-01-30 00:00:00"
1000175322,CN,XNA,XNA,"Office: Mixed-Use",Platinum,80,3999,209948,117571,"2024-04-22 00:00:00"
1000175351,US,NY,NY,"Office: Other Office",Gold,65,11805.09,442691,194784,"2024-02-05 00:00:00"
1000175381,US,PA,PHI,"Office: Mixed-Use",Gold,61,142973.91,5361522,2359070,"2024-05-24 00:00:00"
1000175413,CN,JIA,SUZ,"Industrial Manufacturing",Gold,71,20466,3581550,2005668,"2024-11-26 00:00:00"
1000175587,US,DC,WAS,"Office: Mixed-Use",Gold,62,28781.35,1079301,474892,"2024-02-05 00:00:00"
1000175683,CN,CON,CON,CONF,Gold,67,18591,1161938,650685,"2024-04-25 00:00:00"
1000175764,BR,SP,SP,"Office: Administrative/Professional",Gold,64,21985,824438,107177,"2024-01-30 00:00:00"
1000176177,IT,CON,CON,CONF,Gold,61,8922,557625,139406,"2024-01-22 00:00:00"
1000176319,IT,CON,CON,CONF,Gold,69,2792,174500,43625,"2024-01-22 00:00:00"
1000176440,US,CO,DEN,"Office: Other Office",Gold,62,11547.47,433030,190533,"2024-08-20 00:00:00"
1000176456,MX,MEX,CI,"Warehouse: General",Gold,75,20438.66,2554832,766450,"2024-10-28 00:00:00"
1000176561,ES,BCN,EDLB,"Office: Mixed-Use",Silver,54,2970,66825,15370,"2024-03-13 00:00:00"
1000176581,KR,SOU,SEO,"Office: Mixed-Use",Gold,64,36539,1370212,561787,"2024-01-03 00:00:00"
1000176647,MX,NL,SPGG,"Office: Administrative/Professional",Gold,71,27116.71,1016877,305063,"2024-05-14 00:00:00"
1000176651,MX,NL,SPGG,"Office: Administrative/Professional",Gold,72,28068.97,1052586,315776,"2024-05-14 00:00:00"
1000176653,MX,NL,SPGG,"Office: Administrative/Professional",Gold,71,14405.63,540211,162063,"2024-05-14 00:00:00"
1000176655,MX,NL,SPGG,"Office: Administrative/Professional",Gold,69,14405.63,540211,162063,"2024-05-14 00:00:00"
1000176657,MX,NL,SPGG,"Office: Administrative/Professional",Gold,66,23727.52,889782,266935,"2024-05-14 00:00:00"
1000176669,US,NY,NY,"Office: Mixed-Use",Gold,60,19448.5,729319,320900,"2024-09-10 00:00:00"
1000176745,US,NY,NY,"Office: Mixed-Use",Silver,55,3366.53,75747,33329,"2024-06-25 00:00:00"
1000176832,CA,ON,MIS,"Office: Mixed-Use",Gold,65,43695.63,1638586,507962,"2024-11-19 00:00:00"
